competition_name,season_name,match_id,match_date,player_id,player_name,team_id,team_name,position_name,total_events,shots,goals,xg,passes,completed_passes,pass_accuracy,progressive_passes,passes_into_final_third,key_passes,carries,progressive_carries,pressures,duels,duels_won,interceptions,clearances,blocks,dribbles,successful_dribbles,avg_x,avg_y,home_team,away_team,competition_stage,opponent_team,is_home_team,duel_success_rate,dribble_success_rate,xg_per_shot,xg_norm,shots_norm,goals_norm,key_passes_norm,progressive_passes_norm,passes_into_final_third_norm,progressive_carries_norm,pressures_norm,interceptions_norm,duel_success_rate_norm,dribble_success_rate_norm,total_events_norm,form_score,form_level
UEFA Euro,2024,3930159,2024-06-15,11268,Attila Fiola,916,Hungary,Right Wing Back,135,0,0,0.0,41,31,0.7560975609756098,23,3,1,31,2,14,3,1,0,3,2,1,1,44.117037037037036,66.46962962962964,Hungary,Switzerland,Group Stage,Switzerland,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.40350877192982454,0.09090909090909091,0.08695652173913043,0.3783783783783784,0.0,0.3333333333333333,1.0,0.3198090692124105,13.839082001553399,low
UEFA Euro,2024,3930159,2024-06-15,89635,Milos Kerkez,916,Hungary,Left Wing Back,107,0,0,0.0,30,13,0.43333333333333335,10,5,0,27,3,7,2,0,1,1,0,0,0,57.05094339622639,12.440566037735847,Hungary,Switzerland,Group Stage,Switzerland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.15151515151515152,0.13043478260869565,0.1891891891891892,0.125,0.0,0.0,0.2529832935560859,5.001385929303549,low
UEFA Euro,2024,3930159,2024-06-15,5537,Fabian Lukas Schär,773,Switzerland,Right Center Back,151,3,0,0.190299721,46,32,0.6956521739130435,23,11,0,35,2,9,4,0,3,3,1,0,0,49.2891891891892,62.50743243243246,Hungary,Switzerland,Group Stage,Hungary,0,0.0,0.0,0.06343324033333334,0.09761961520540473,0.3333333333333333,0.0,0.0,0.40350877192982454,0.3333333333333333,0.08695652173913043,0.24324324324324326,0.375,0.0,0.0,0.35799522673031026,14.88744648956262,low
UEFA Euro,2024,3930159,2024-06-15,46789,Bendegúz Bolla,916,Hungary,Right Wing Back,71,0,0,0.0,23,18,0.782608695652174,3,1,0,15,2,9,0,0,0,0,0,1,0,63.73098591549294,72.28732394366196,Hungary,Switzerland,Group Stage,Switzerland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.030303030303030304,0.08695652173913043,0.24324324324324326,0.0,0.0,0.0,0.16706443914081145,2.589699331118095,low
UEFA Euro,2024,3930159,2024-06-15,29227,Leonidas Stergiou,773,Switzerland,Right Wing Back,39,0,0,0.0,5,1,0.2,1,1,0,5,0,14,4,2,0,2,0,0,0,44.241025641025644,65.43076923076923,Hungary,Switzerland,Group Stage,Hungary,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.030303030303030304,0.0,0.3783783783783784,0.0,0.5,0.0,0.09069212410501193,4.218845639898271,low
UEFA Euro,2024,3930159,2024-06-15,16502,László Kleinheisler,916,Hungary,Right Defensive Midfield,46,0,0,0.0,14,13,0.9285714285714286,2,0,0,10,0,8,1,0,2,0,0,1,0,53.10652173913046,60.554347826087,Hungary,Switzerland,Group Stage,Switzerland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.21621621621621623,0.25,0.0,0.0,0.10739856801909307,2.431958274063537,low
UEFA Euro,2024,3930159,2024-06-15,48335,Mohamed Zeki Amdouni,773,Switzerland,Center Forward,39,0,0,0.0,4,4,1.0,0,0,0,7,1,8,0,0,0,0,1,1,0,76.53846153846153,20.497435897435896,Hungary,Switzerland,Group Stage,Hungary,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21621621621621623,0.0,0.0,0.0,0.09069212410501193,1.4289071680376029,low
UEFA Euro,2024,3930159,2024-06-15,5545,Breel-Donald Embolo,773,Switzerland,Center Forward,44,1,1,0.4426999,7,7,1.0,3,0,0,10,2,4,1,1,0,0,0,2,1,80.14545454545457,38.372727272727275,Hungary,Switzerland,Group Stage,Hungary,0,1.0,0.5,0.4426999,0.22709541381551027,0.1111111111111111,0.5,0.0,0.05263157894736842,0.0,0.08695652173913043,0.10810810810810811,0.0,1.0,0.5,0.1026252983293556,22.051004960426138,low
UEFA Euro,2024,3930159,2024-06-15,40920,Márton Dárdai,916,Hungary,Left Center Back,42,0,0,0.0,13,11,0.8461538461538461,5,1,0,10,2,4,0,0,1,1,0,0,0,51.88333333333334,14.764285714285718,Hungary,Switzerland,Group Stage,Switzerland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.030303030303030304,0.08695652173913043,0.10810810810810811,0.125,0.0,0.0,0.09785202863961814,2.764900848424876,low
UEFA Euro,2024,3930159,2024-06-15,264277,Martin Ádám,916,Hungary,Right Attacking Midfield,21,0,0,0.0,7,3,0.42857142857142855,3,0,0,4,1,3,0,0,0,0,0,0,0,64.11904761904762,25.37142857142857,Hungary,Switzerland,Group Stage,Switzerland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.043478260869565216,0.08108108108108109,0.0,0.0,0.0,0.0477326968973747,1.2795472818356113,low
UEFA Euro,2024,3930159,2024-06-15,50436,Fabian Rieder,773,Switzerland,Right Attacking Midfield,13,0,0,0.0,4,2,0.5,1,1,1,3,2,1,0,0,0,0,0,1,1,89.71538461538461,55.50769230769231,Hungary,Switzerland,Group Stage,Hungary,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.017543859649122806,0.030303030303030304,0.08695652173913043,0.02702702702702703,0.0,0.0,1.0,0.028639618138424822,6.586312485625987,low
UEFA Euro,2024,3930159,2024-06-15,11457,Vincent Sierro,773,Switzerland,Right Defensive Midfield,15,1,0,0.020479834,3,2,0.6666666666666666,1,1,0,4,1,3,0,0,0,0,0,0,0,75.05333333333334,34.68666666666666,Hungary,Switzerland,Group Stage,Hungary,0,0.0,0.0,0.020479834,0.01050570912056442,0.1111111111111111,0.0,0.0,0.017543859649122806,0.030303030303030304,0.043478260869565216,0.08108108108108109,0.0,0.0,0.0,0.03341288782816229,2.4539390794935283,low
UEFA Euro,2024,3930163,2024-06-16,22084,Bukayo Saka,768,England,Right Wing,142,0,0,0.0,35,29,0.8285714285714286,4,1,0,35,4,9,1,0,0,2,0,6,2,74.43191489361708,62.71276595744682,Serbia,England,Group Stage,Serbia,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.030303030303030304,0.17391304347826086,0.24324324324324326,0.0,0.0,0.3333333333333333,0.33651551312649164,4.7941234348557,low
UEFA Euro,2024,3930163,2024-06-16,3468,Jordan Pickford,768,England,Goalkeeper,126,0,0,0.0,45,28,0.6222222222222222,37,10,0,34,5,0,0,0,0,0,0,0,0,10.8515873015873,40.95238095238095,Serbia,England,Group Stage,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491228070175439,0.30303030303030304,0.21739130434782608,0.0,0.0,0.0,0.0,0.29832935560859186,9.745510020109563,low
UEFA Euro,2024,3930163,2024-06-16,10955,Harry Kane,768,England,Center Forward,111,1,0,0.16733526,12,8,0.6666666666666666,2,4,0,17,1,20,5,0,0,0,1,1,1,75.26846846846846,39.08648648648649,Serbia,England,Group Stage,Serbia,0,0.0,1.0,0.16733526,0.08583934650905954,0.1111111111111111,0.0,0.0,0.03508771929824561,0.12121212121212122,0.043478260869565216,0.5405405405405406,0.0,0.0,1.0,0.26252983293556087,11.264561362539887,low
UEFA Euro,2024,3930163,2024-06-16,5603,Nikola Milenković,786,Serbia,Center Back,225,0,0,0.0,82,77,0.9390243902439024,21,3,1,58,9,7,3,1,0,3,1,0,0,42.37022222222227,32.98711111111112,Serbia,England,Group Stage,England,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3684210526315789,0.09090909090909091,0.391304347826087,0.1891891891891892,0.0,0.3333333333333333,0.0,0.5346062052505967,10.977041471320648,low
UEFA Euro,2024,3930163,2024-06-16,6321,Milos Veljkovic,786,Serbia,Right Center Back,198,0,0,0.0,67,66,0.9850746268656716,25,8,0,56,2,6,1,0,1,2,0,0,0,50.16565656565656,62.51717171717171,Serbia,England,Group Stage,England,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.24242424242424243,0.08695652173913043,0.16216216216216217,0.125,0.0,0.0,0.4701670644391408,7.604549109125767,low
UEFA Euro,2024,3930163,2024-06-16,4269,Aleksandar Mitrović,786,Serbia,Center Forward,92,1,0,0.09554446,18,14,0.7777777777777778,4,1,0,15,0,19,1,0,0,0,1,0,0,70.54444444444445,37.527777777777786,Serbia,England,Group Stage,England,1,0.0,0.0,0.09554446,0.04901222855817105,0.1111111111111111,0.0,0.0,0.07017543859649122,0.030303030303030304,0.0,0.5135135135135135,0.0,0.0,0.0,0.2171837708830549,5.757253930113018,low
UEFA Euro,2024,3930163,2024-06-16,34526,Marc Guehi,768,England,Left Center Back,159,0,0,0.0,53,51,0.9622641509433962,13,5,0,43,0,5,3,1,0,2,4,0,0,46.9044025157233,26.227044025157234,Serbia,England,Group Stage,Serbia,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.15151515151515152,0.0,0.13513513513513514,0.0,0.3333333333333333,0.0,0.37708830548926014,5.047286520970731,low
UEFA Euro,2024,3930163,2024-06-16,18015,Dušan Vlahović,786,Serbia,Right Attacking Midfield,88,2,0,0.08238129699999999,7,3,0.42857142857142855,1,0,0,10,1,19,3,0,0,1,3,0,0,81.97727272727269,45.71136363636364,Serbia,England,Group Stage,England,1,0.0,0.0,0.041190648499999996,0.042259812421176185,0.2222222222222222,0.0,0.0,0.017543859649122806,0.0,0.043478260869565216,0.5135135135135135,0.0,0.0,0.0,0.20763723150357996,6.369549783766945,low
UEFA Euro,2024,3930163,2024-06-16,3244,John Stones,768,England,Right Center Back,177,0,0,0.0,63,59,0.9365079365079365,15,4,0,47,3,2,2,1,0,6,1,0,0,45.98248587570623,50.605649717514105,Serbia,England,Group Stage,Serbia,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.12121212121212122,0.13043478260869565,0.05405405405405406,0.0,0.5,0.0,0.4200477326968974,6.551388084568862,low
UEFA Euro,2024,3930163,2024-06-16,3664,Trent Alexander-Arnold,768,England,Right Defensive Midfield,161,3,0,0.102371397,47,40,0.851063829787234,12,5,0,43,1,10,1,1,1,1,1,1,0,65.44062500000004,56.080625,Serbia,England,Group Stage,Serbia,0,1.0,0.0,0.034123799,0.05251429865827141,0.3333333333333333,0.0,0.0,0.21052631578947367,0.15151515151515152,0.043478260869565216,0.2702702702702703,0.125,1.0,0.0,0.3818615751789976,13.708207153568486,low
UEFA Euro,2024,3930163,2024-06-16,3943,Declan Rice,768,England,Left Defensive Midfield,246,0,0,0.0,82,78,0.9512195121951219,15,6,1,67,2,9,3,1,3,1,2,0,0,56.52520325203255,37.636991869918674,Serbia,England,Group Stage,Serbia,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2631578947368421,0.18181818181818182,0.08695652173913043,0.24324324324324326,0.375,0.3333333333333333,0.0,0.5847255369928401,9.714443008493351,low
UEFA Euro,2024,3930163,2024-06-16,5589,Sergej Milinković-Savić,786,Serbia,Left Attacking Midfield,196,1,0,0.01536182,56,48,0.8571428571428571,16,8,1,44,3,10,3,1,0,2,1,0,0,69.61377551020406,33.12704081632654,Serbia,England,Group Stage,England,1,0.3333333333333333,0.0,0.01536182,0.007880279326603377,0.1111111111111111,0.0,0.14285714285714285,0.2807017543859649,0.24242424242424243,0.13043478260869565,0.2702702702702703,0.0,0.3333333333333333,0.0,0.46539379474940334,10.483991224382736,low
UEFA Euro,2024,3930163,2024-06-16,3308,Kieran Trippier,768,England,Left Back,132,0,0,0.0,42,39,0.9285714285714286,6,2,0,32,0,10,0,0,0,2,2,1,1,58.620930232558116,12.961240310077523,Serbia,England,Group Stage,Serbia,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.06060606060606061,0.0,0.2702702702702703,0.0,0.0,1.0,0.3126491646778043,6.707013233329023,low
UEFA Euro,2024,3930163,2024-06-16,30714,Jude Bellingham,768,England,Center Attacking Midfield,284,1,1,0.28910747,73,68,0.9315068493150684,14,7,0,75,5,24,4,3,1,2,2,2,0,64.77304964539006,32.54468085106382,Serbia,England,Group Stage,Serbia,0,0.75,0.0,0.28910747,0.14830583999862032,0.1111111111111111,0.5,0.0,0.24561403508771928,0.21212121212121213,0.21739130434782608,0.6486486486486487,0.125,0.75,0.0,0.6754176610978521,24.317877200585723,low
UEFA Euro,2024,3930163,2024-06-16,4354,Phil Foden,768,England,Left Wing,192,0,0,0.0,59,49,0.8305084745762712,12,2,1,54,3,7,1,0,1,1,0,0,0,65.82864583333333,23.442187500000014,Serbia,England,Group Stage,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21052631578947367,0.06060606060606061,0.13043478260869565,0.1891891891891892,0.125,0.0,0.0,0.45584725536992843,6.32628909631198,low
UEFA Euro,2024,3930163,2024-06-16,3205,Kyle Walker,768,England,Right Back,234,0,0,0.0,85,73,0.8588235294117647,24,12,0,66,4,2,1,0,1,3,0,0,0,58.385042735042724,65.71709401709403,Serbia,England,Group Stage,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.36363636363636365,0.17391304347826086,0.05405405405405406,0.125,0.0,0.0,0.5560859188544153,8.190282752067649,low
UEFA Euro,2024,3930163,2024-06-16,5591,Filip Kostić,786,Serbia,Left Wing Back,56,0,0,0.0,15,8,0.5333333333333333,5,0,0,10,2,4,2,0,0,1,2,0,0,67.88076923076923,7.8096153846153875,Serbia,England,Group Stage,England,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.08695652173913043,0.10810810810810811,0.0,0.0,0.0,0.13126491646778043,2.1133856969097247,low
UEFA Euro,2024,3930163,2024-06-16,27719,Strahinja Pavlović,786,Serbia,Left Center Back,165,0,0,0.0,49,38,0.7755102040816326,14,8,0,39,4,18,3,1,2,5,1,2,2,57.5642424242424,13.399999999999995,Serbia,England,Group Stage,England,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.24242424242424243,0.17391304347826086,0.4864864864864865,0.25,0.3333333333333333,1.0,0.3914081145584726,13.825331676590258,low
UEFA Euro,2024,3930163,2024-06-16,16489,Nemanja Gudelj,786,Serbia,Left Defensive Midfield,114,0,0,0.0,34,33,0.9705882352941176,9,3,0,30,4,7,1,0,0,0,1,1,1,48.69026548672565,29.42654867256638,Serbia,England,Group Stage,England,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.09090909090909091,0.17391304347826086,0.1891891891891892,0.0,0.0,1.0,0.26968973747016706,8.37074311673854,low
UEFA Euro,2024,3930163,2024-06-16,6318,Andrija Živković,786,Serbia,Right Wing Back,140,0,0,0.0,43,32,0.7441860465116279,6,0,1,30,2,15,3,0,0,1,2,0,0,68.14172661870506,69.88057553956838,Serbia,England,Group Stage,England,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10526315789473684,0.0,0.08695652173913043,0.40540540540540543,0.0,0.0,0.0,0.3317422434367542,5.203882208458868,low
UEFA Euro,2024,3930163,2024-06-16,6687,Saša Lukić,786,Serbia,Right Defensive Midfield,166,0,0,0.0,52,48,0.9230769230769231,8,2,0,44,6,13,3,3,0,0,2,0,0,57.912121212121214,43.13999999999999,Serbia,England,Group Stage,England,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.06060606060606061,0.2608695652173913,0.35135135135135137,0.0,1.0,0.0,0.3937947494033413,9.550252353456015,low
UEFA Euro,2024,3930163,2024-06-16,15731,Predrag Rajković,786,Serbia,Goalkeeper,78,0,0,0.0,30,20,0.6666666666666666,21,2,0,17,1,0,0,0,0,0,0,0,0,10.85324675324675,41.33116883116882,Serbia,England,Group Stage,England,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.06060606060606061,0.043478260869565216,0.0,0.0,0.0,0.0,0.18377088305489261,4.3350669163026145,low
UEFA Euro,2024,3930163,2024-06-16,7993,Filip Mladenović,786,Serbia,Left Wing Back,84,0,0,0.0,30,23,0.7666666666666667,1,0,1,16,2,6,1,1,1,0,0,1,1,81.52380952380948,10.160714285714294,Serbia,England,Group Stage,England,1,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.017543859649122806,0.0,0.08695652173913043,0.16216216216216217,0.125,1.0,1.0,0.19809069212410502,11.61047300978651,low
UEFA Euro,2024,3930163,2024-06-16,30179,Ivan Ilić,786,Serbia,Center Defensive Midfield,125,1,0,0.02291271,40,38,0.95,7,4,0,29,4,8,2,2,0,0,1,0,0,63.04320000000003,50.06160000000002,Serbia,England,Group Stage,England,1,1.0,0.0,0.02291271,0.011753721559649731,0.1111111111111111,0.0,0.0,0.12280701754385964,0.12121212121212122,0.17391304347826086,0.21621621621621623,0.0,1.0,0.0,0.29594272076372313,9.711470360508724,low
UEFA Euro,2024,3930163,2024-06-16,6319,Luka Jović,786,Serbia,Left Center Forward,30,0,0,0.0,4,2,0.5,0,0,0,3,1,7,1,0,0,0,0,1,1,85.71666666666668,27.733333333333338,Serbia,England,Group Stage,England,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.1891891891891892,0.0,0.0,1.0,0.06921241050119331,5.293772032902468,low
UEFA Euro,2024,3930163,2024-06-16,3831,Dušan Tadić,786,Serbia,Center Attacking Midfield,46,0,0,0.0,15,9,0.6,3,2,0,10,1,2,0,0,0,1,0,1,1,77.86956521739131,47.86304347826086,Serbia,England,Group Stage,England,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.06060606060606061,0.043478260869565216,0.05405405405405406,0.0,0.0,1.0,0.10739856801909307,5.447442449730779,low
UEFA Euro,2024,3930163,2024-06-16,29399,Conor Gallagher,768,England,Right Defensive Midfield,54,0,0,0.0,13,13,1.0,0,1,0,11,0,4,1,0,0,0,2,1,1,64.64444444444445,56.82222222222222,Serbia,England,Group Stage,Serbia,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.10810810810810811,0.0,0.0,1.0,0.12649164677804295,4.692055692055692,low
UEFA Euro,2024,3930163,2024-06-16,28075,Veljko Birmančević,786,Serbia,Right Wing Back,35,1,0,0.033204958,6,3,0.5,0,0,0,5,0,7,1,0,2,0,0,0,0,82.84857142857143,66.30000000000001,Serbia,England,Group Stage,England,1,0.0,0.0,0.033204958,0.01703342078400433,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.25,0.0,0.0,0.081145584725537,3.4828925766571652,low
UEFA Euro,2024,3930163,2024-06-16,9640,Jarrod Bowen,768,England,Right Wing,37,0,0,0.0,7,6,0.8571428571428571,2,0,1,6,1,2,0,0,0,1,2,0,0,58.07027027027028,67.04594594594597,Serbia,England,Group Stage,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.03508771929824561,0.0,0.043478260869565216,0.05405405405405406,0.0,0.0,0.0,0.08591885441527446,2.3975449787806764,low
UEFA Euro,2024,3930163,2024-06-16,99174,Kobbie Mainoo,768,England,Left Center Midfield,11,0,0,0.0,2,2,1.0,0,0,0,1,0,4,1,0,0,0,0,0,0,79.04545454545455,53.18181818181818,Serbia,England,Group Stage,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.02386634844868735,0.5405405405405406,low
UEFA Euro,2024,3930181,2024-06-25,4354,Phil Foden,768,England,Left Wing,285,3,0,0.070994003,85,74,0.8705882352941177,8,6,2,77,2,10,0,0,0,0,4,2,2,77.81378091872791,22.09787985865724,England,Slovenia,Group Stage,Slovenia,1,0.0,1.0,0.023664667666666667,0.036418378431313354,0.3333333333333333,0.0,0.2857142857142857,0.14035087719298245,0.18181818181818182,0.08695652173913043,0.2702702702702703,0.0,0.0,1.0,0.6778042959427207,15.460538857544151,low
UEFA Euro,2024,3930181,2024-06-25,3468,Jordan Pickford,768,England,Goalkeeper,89,0,0,0.0,34,29,0.8529411764705882,21,2,0,24,0,0,0,0,0,0,0,0,0,14.98426966292135,37.889887640449444,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.2100238663484487,3.9872408293460926,low
UEFA Euro,2024,3930181,2024-06-25,10955,Harry Kane,768,England,Center Forward,121,5,0,0.508765244,22,13,0.5909090909090909,4,3,2,25,2,12,2,0,0,0,1,0,0,85.190909090909,40.57520661157026,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.1017530488,0.2609854974467558,0.5555555555555556,0.0,0.2857142857142857,0.07017543859649122,0.09090909090909091,0.08695652173913043,0.32432432432432434,0.0,0.0,0.0,0.2863961813842482,18.410909484912338,low
UEFA Euro,2024,3930181,2024-06-25,16047,Jaka Bijol,944,Slovenia,Left Center Back,110,0,0,0.0,36,29,0.8055555555555556,18,3,0,22,1,12,3,0,0,5,3,0,0,34.30818181818183,28.54363636363637,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.09090909090909091,0.043478260869565216,0.32432432432432434,0.0,0.0,0.0,0.26014319809069214,5.581887899965704,low
UEFA Euro,2024,3930181,2024-06-25,38759,Benjamin Šeško,944,Slovenia,Left Center Forward,73,1,0,0.06892924,12,9,0.75,3,0,0,6,0,18,0,0,0,1,3,0,0,64.9388888888889,33.970833333333324,England,Slovenia,Group Stage,England,0,0.0,0.0,0.06892924,0.03535919994964676,0.1111111111111111,0.0,0.0,0.05263157894736842,0.0,0.0,0.4864864864864865,0.0,0.0,0.0,0.1718377088305489,4.953839331758397,low
UEFA Euro,2024,3930181,2024-06-25,3244,John Stones,768,England,Right Center Back,259,1,0,0.07156796,86,85,0.9883720930232558,25,5,1,78,5,1,1,0,0,2,1,0,0,50.88725868725872,54.239382239382174,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.07156796,0.03671280588076005,0.1111111111111111,0.0,0.14285714285714285,0.43859649122807015,0.15151515151515152,0.21739130434782608,0.02702702702702703,0.0,0.0,0.0,0.6157517899761337,10.475308926475744,low
UEFA Euro,2024,3930181,2024-06-25,3205,Kyle Walker,768,England,Right Back,293,0,0,0.0,105,98,0.9333333333333333,32,11,0,81,3,8,1,0,1,0,1,1,1,62.44436860068259,62.91672354948805,England,Slovenia,Group Stage,Slovenia,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5614035087719298,0.3333333333333333,0.13043478260869565,0.21621621621621623,0.125,0.0,1.0,0.6968973747016707,13.90526109633661,low
UEFA Euro,2024,3930181,2024-06-25,34526,Marc Guehi,768,England,Left Center Back,310,0,0,0.0,109,100,0.9174311926605505,32,6,0,88,10,6,2,0,1,2,2,0,0,48.60290322580646,28.250967741935494,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614035087719298,0.18181818181818182,0.43478260869565216,0.16216216216216217,0.125,0.0,0.0,0.7374701670644391,11.312197677186235,low
UEFA Euro,2024,3930181,2024-06-25,3308,Kieran Trippier,768,England,Left Back,304,0,0,0.0,111,101,0.9099099099099099,37,13,2,86,2,7,2,0,0,1,0,0,0,67.36897689768978,12.717491749174915,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6491228070175439,0.3939393939393939,0.08695652173913043,0.1891891891891892,0.0,0.0,0.0,0.7231503579952268,12.959666016874253,low
UEFA Euro,2024,3930181,2024-06-25,16528,Petar Stojanović,944,Slovenia,Right Midfield,125,0,0,0.0,24,20,0.8333333333333334,7,1,1,27,6,16,2,0,0,0,5,2,2,67.05040000000001,62.5648,England,Slovenia,Group Stage,England,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12280701754385964,0.030303030303030304,0.2608695652173913,0.43243243243243246,0.0,0.0,1.0,0.29594272076372313,11.05727543942647,low
UEFA Euro,2024,3930181,2024-06-25,30714,Jude Bellingham,768,England,Center Attacking Midfield,218,0,0,0.0,57,50,0.8771929824561403,5,1,0,58,6,18,1,0,1,0,1,4,1,76.59724770642201,23.26926605504586,England,Slovenia,Group Stage,Slovenia,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.030303030303030304,0.2608695652173913,0.4864864864864865,0.125,0.0,0.25,0.5178997613365155,7.048097088142855,low
UEFA Euro,2024,3930181,2024-06-25,31866,Andraž Šporar,944,Slovenia,Right Center Forward,109,2,0,0.06809132500000001,17,11,0.6470588235294118,2,3,1,16,2,16,4,1,0,0,1,0,0,73.9952380952381,51.80952380952384,England,Slovenia,Group Stage,England,0,0.25,0.0,0.034045662500000004,0.034929367790960425,0.2222222222222222,0.0,0.14285714285714285,0.03508771929824561,0.09090909090909091,0.08695652173913043,0.43243243243243246,0.0,0.25,0.0,0.2577565632458234,9.187264829170779,low
UEFA Euro,2024,3930181,2024-06-25,3943,Declan Rice,768,England,Left Defensive Midfield,206,1,0,0.035136804,60,54,0.9,10,8,2,54,4,13,3,1,1,1,1,1,1,66.21019417475725,29.605339805825242,England,Slovenia,Group Stage,Slovenia,1,0.3333333333333333,1.0,0.035136804,0.018024415737465667,0.1111111111111111,0.0,0.2857142857142857,0.17543859649122806,0.24242424242424243,0.17391304347826086,0.35135135135135137,0.125,0.3333333333333333,1.0,0.4892601431980907,16.36676597664028,low
UEFA Euro,2024,3930181,2024-06-25,31968,Adam Gnezda Čerin,944,Slovenia,Right Defensive Midfield,142,1,0,0.027896708,36,28,0.7777777777777778,15,4,0,30,2,27,4,1,2,2,1,1,1,54.56549295774651,51.05492957746482,England,Slovenia,Group Stage,England,0,0.25,1.0,0.027896708,0.014310404062324061,0.1111111111111111,0.0,0.0,0.2631578947368421,0.12121212121212122,0.08695652173913043,0.7297297297297297,0.25,0.25,1.0,0.33651551312649164,15.050811588659933,low
UEFA Euro,2024,3930181,2024-06-25,15896,Timi Elšnik,944,Slovenia,Left Defensive Midfield,90,0,0,0.0,25,22,0.88,6,2,0,19,4,12,4,1,2,1,2,0,0,56.44333333333331,33.99555555555556,England,Slovenia,Group Stage,England,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.06060606060606061,0.17391304347826086,0.32432432432432434,0.25,0.25,0.0,0.21241050119331742,6.36858785142538,low
UEFA Euro,2024,3930181,2024-06-25,6378,Jan Oblak,944,Slovenia,Goalkeeper,60,0,0,0.0,29,14,0.4827586206896552,25,6,0,9,0,0,0,0,0,0,0,0,0,8.161666666666669,43.783333333333324,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.14081145584725538,5.29505582137161,low
UEFA Euro,2024,3930181,2024-06-25,137487,Žan Karničnik,944,Slovenia,Right Back,142,0,0,0.0,45,35,0.7777777777777778,9,5,0,35,4,15,2,1,1,1,2,1,0,55.34014084507044,69.81549295774647,England,Slovenia,Group Stage,England,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15151515151515152,0.17391304347826086,0.40540540540540543,0.125,0.5,0.0,0.33651551312649164,8.254854500849923,low
